# Output table from Spectronaut filtered for the comparison of Geriatric (26m) vs. Young (y) mouse crypts. Related to Figure 2 and S2.,,,,,,,,,,
,,,,,,,,,,
Comparison (group1/group2),Group,Genes,ProteinDescriptions,ProteinNames,# Unique Peptides,AVG Log Ratio,Absolute AVG Log Ratio,% Change,Ratio,Qvalue
26m / y,P53026,Rpl10a,60S ribosomal protein L10a,RL10A_MOUSE,17,0.097871214,0.097871214,-6.558924428,0.934410756,0.23685043
26m / y,O08966,Slc22a1,Solute carrier family 22 member 1,S22A1_MOUSE,3,-0.24944219,0.24944219,18.87474035,1.188747404,0.236967196
26m / y,P07742,Rrm1,Ribonucleoside-diphosphate reductase large subunit,RIR1_MOUSE,27,-0.095591798,0.095591798,6.850362199,1.068503622,0.236999051
26m / y,Q921V5,Mgat2,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",MGAT2_MOUSE,8,-0.125195548,0.125195548,9.065555392,1.090655554,0.237711536
26m / y,Q9Z0H8,Clip2,CAP-Gly domain-containing linker protein 2,CLIP2_MOUSE,32,0.094436288,0.094436288,-6.336184631,0.936638154,0.237839031
26m / y,Q8BTU1,Cfap20,Cilia- and flagella-associated protein 20,CFA20_MOUSE,4,0.104028054,0.104028054,-6.956843496,0.930431565,0.238318884
26m / y,Q9EQQ9,Mgea5,Protein O-GlcNAcase,OGA_MOUSE,14,0.059132922,0.059132922,-4.015917779,0.959840822,0.238381923
26m / y,Q99N89,Mrpl43,"39S ribosomal protein L43, mitochondrial",RM43_MOUSE,8,0.18289344,0.18289344,-11.9065561,0.880934439,0.238426811
26m / y,O35658,C1qbp,"Complement component 1 Q subcomponent-binding protein, mitochondrial",C1QBP_MOUSE,9,-0.22981973,0.22981973,17.26884083,1.172688408,0.238491381
26m / y,Q8BJM5,Slc30a6,Zinc transporter 6,ZNT6_MOUSE,1,-0.771091163,0.771091163,70.65600295,1.706560029,0.23913
26m / y,Q8VCG3,Wdr74,WD repeat-containing protein 74,WDR74_MOUSE,10,0.120800406,0.120800406,-8.032272696,0.919677273,0.23913
26m / y,Q9CQF4,NaN,Uncharacterized protein C6orf203 homolog,CF203_MOUSE,5,-0.411048442,0.411048442,32.96517538,1.329651754,0.23913
26m / y,Q6P6J0,Adat2,tRNA-specific adenosine deaminase 2,ADAT2_MOUSE,2,-0.301622391,0.301622391,23.25296824,1.232529682,0.239388442
26m / y,Q7TMK9,Syncrip,Heterogeneous nuclear ribonucleoprotein Q,HNRPQ_MOUSE,37,0.051927362,0.051927362,-3.535324757,0.964646752,0.239500622
26m / y,Q9D3N8,Grtp1,Growth hormone-regulated TBC protein 1,GRTP1_MOUSE,5,0.074670538,0.074670538,-5.044105736,0.949558943,0.239500622
26m / y,Q9WUZ9,Entpd5,Ectonucleoside triphosphate diphosphohydrolase 5,ENTP5_MOUSE,18,-0.137676492,0.137676492,10.01318899,1.10013189,0.239500622
26m / y,Q69ZQ1,Kiaa1161,Uncharacterized family 31 glucosidase KIAA1161,K1161_MOUSE,3,-0.283328921,0.283328921,21.69997913,1.216999791,0.239535344
26m / y,Q9Z2V5,Hdac6,Histone deacetylase 6,HDAC6_MOUSE,2,-0.160699114,0.160699114,11.78286944,1.117828694,0.239599889
26m / y,Q9Z2E1,Mbd2,Methyl-CpG-binding domain protein 2,MBD2_MOUSE,9,-0.095191792,0.095191792,6.820740593,1.068207406,0.239752318
26m / y,Q9WU56,Pus1,"tRNA pseudouridine synthase A, mitochondrial",TRUA_MOUSE,12,0.171097323,0.171097323,-11.18331214,0.888166879,0.239785891
26m / y,Q9Z1R2,Bag6,Large proline-rich protein BAG6,BAG6_MOUSE,16,-0.141140655,0.141140655,10.27766724,1.102776672,0.239785891
26m / y,Q9D3P8,Plgrkt,Plasminogen receptor (KT),PLRKT_MOUSE,7,0.143621773,0.143621773,-9.475624291,0.905243757,0.239950505
26m / y,P63328,Ppp3ca,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,PP2BA_MOUSE,13,-0.143719405,0.143719405,10.47495971,1.104749597,0.240335206
26m / y,Q711T7,Nadsyn1,Glutamine-dependent NAD(+) synthetase,NADE_MOUSE,9,-0.307215333,0.307215333,23.73171437,1.237317144,0.240429045
26m / y,Q8K3D3,Swi5,DNA repair protein SWI5 homolog,SWI5_MOUSE,2,-0.29367432,0.29367432,22.5758121,1.225758121,0.240531644
26m / y,O35387,Hax1,HCLS1-associated protein X-1,HAX1_MOUSE,10,-0.097283587,0.097283587,6.975734667,1.069757347,0.241067747
26m / y,P08775,Polr2a,DNA-directed RNA polymerase II subunit RPB1,RPB1_MOUSE,55,-0.063864335,0.063864335,4.526180384,1.045261804,0.241067747
26m / y,Q9DAZ9,Zfyve19,Abscission/NoCut checkpoint regulator,ANCHR_MOUSE,4,0.235703796,0.235703796,-15.07294053,0.849270595,0.241067747
26m / y,Q9WVQ5,Apip,Methylthioribulose-1-phosphate dehydratase,MTNB_MOUSE,4,-0.152598366,0.152598366,11.1569663,1.111569663,0.241067747
26m / y,Q9ESZ8,Gtf2i,General transcription factor II-I,GTF2I_MOUSE,22,-0.142494455,0.142494455,10.38119848,1.103811985,0.24128084
26m / y,P54754,Ephb3,Ephrin type-B receptor 3,EPHB3_MOUSE,6,-0.299753428,0.299753428,23.09340152,1.230934015,0.241303878
26m / y,Q9DB29,Iah1,Isoamyl acetate-hydrolyzing esterase 1 homolog,IAH1_MOUSE,7,0.08699204,0.08699204,-5.851634106,0.941483659,0.241303878
26m / y,Q9Z265,Chek2,Serine/threonine-protein kinase Chk2,CHK2_MOUSE,5,-0.182248503,0.182248503,13.46509107,1.134650911,0.241303878
26m / y,Q68FF7,Slain1,SLAIN motif-containing protein 1,SLAI1_MOUSE,1,-0.612583995,0.612583995,52.89953242,1.528995324,0.241666454
26m / y,Q9CWP6,Mospd2,Motile sperm domain-containing protein 2,MSPD2_MOUSE,5,-0.387447059,0.387447059,30.80766296,1.30807663,0.241696118
26m / y,P47226,Tes,Testin,TES_MOUSE,20,0.122365721,0.122365721,-8.132002974,0.91867997,0.242423907
26m / y,B1AXP6,Tomm5,Mitochondrial import receptor subunit TOM5 homolog,TOM5_MOUSE,5,0.207894877,0.207894877,-13.42003494,0.865799651,0.242556964
26m / y,O09158,Cyp3a25,Cytochrome P450 3A25,CP3AP_MOUSE,25,0.153014883,0.153014883,-10.06309661,0.899369034,0.243042991
26m / y,Q8R0X7,Sgpl1,Sphingosine-1-phosphate lyase 1,SGPL1_MOUSE,30,0.110737897,0.110737897,-7.388574035,0.92611426,0.243071956
26m / y,Q8CCS6,Pabpn1,Polyadenylate-binding protein 2,PABP2_MOUSE,12,-0.132181376,0.132181376,9.594954102,1.095949541,0.243286052
26m / y,Q61990,Pcbp2,Poly(rC)-binding protein 2,PCBP2_MOUSE,20,0.089586779,0.089586779,-6.020811166,0.939791888,0.243658336
26m / y,Q8VE99,Ccdc115,Coiled-coil domain-containing protein 115,CC115_MOUSE,7,0.093419865,0.093419865,-6.270172336,0.937298277,0.24394331
26m / y,Q8C0K5,Slc25a16,Graves disease carrier protein homolog,GDC_MOUSE,4,0.375050217,0.375050217,-22.89214272,0.771078573,0.244231842
26m / y,P19157,Gstp1,Glutathione S-transferase P 1,GSTP1_MOUSE,17,-0.133982971,0.133982971,9.731898542,1.097318985,0.244591509
26m / y,Q9CQE3,Mrps17,"28S ribosomal protein S17, mitochondrial",RT17_MOUSE,6,-0.119327404,0.119327404,8.62283358,1.086228336,0.244591509
26m / y,O70493,Snx12,Sorting nexin-12,SNX12_MOUSE,6,0.104066595,0.104066595,-6.959329127,0.930406709,0.244730131
26m / y,Q9D4J7,Phf6,PHD finger protein 6,PHF6_MOUSE,6,-0.24788782,0.24788782,18.74673283,1.187467328,0.244892172
26m / y,Q61024,Asns,Asparagine synthetase [glutamine-hydrolyzing],ASNS_MOUSE,18,0.150077179,0.150077179,-9.879774981,0.90120225,0.245119147
26m / y,Q91VN6,Ddx41,Probable ATP-dependent RNA helicase DDX41,DDX41_MOUSE,11,-0.108696252,0.108696252,7.825339017,1.07825339,0.245170367
26m / y,Q99MK8,Adrbk1,Beta-adrenergic receptor kinase 1,ARBK1_MOUSE,5,0.258505762,0.258505762,-16.40467093,0.835953291,0.245223982
26m / y,P06151,Ldha,L-lactate dehydrogenase A chain,LDHA_MOUSE,36,-0.099217735,0.099217735,7.119247811,1.071192478,0.245536749
26m / y,Q3TYD6,Lmtk2,Serine/threonine-protein kinase LMTK2,LMTK2_MOUSE,18,0.084492236,0.084492236,-5.688358802,0.943116412,0.245688519
26m / y,Q9CQF8,Mrpl57,"Ribosomal protein 63, mitochondrial",RT63_MOUSE,5,-0.089241624,0.089241624,6.381082598,1.063810826,0.246265659
26m / y,O08811,Ercc2,TFIIH basal transcription factor complex helicase XPD subunit,ERCC2_MOUSE,1,-0.571581841,0.571581841,48.61521666,1.486152167,0.246289464
26m / y,Q8K1J5,Sde2,Protein SDE2 homolog,SDE2_MOUSE,2,0.722081602,0.722081602,-39.37778805,0.606222119,0.246582532
26m / y,Q9EQ06,Hsd17b11,Estradiol 17-beta-dehydrogenase 11,DHB11_MOUSE,16,0.105823562,0.105823562,-7.072568448,0.929274316,0.246582532
26m / y,Q11011,Npepps,Puromycin-sensitive aminopeptidase,PSA_MOUSE,40,-0.042102616,0.042102616,2.961331536,1.029613315,0.246586583
26m / y,Q9CR67,Tmem33,Transmembrane protein 33,TMM33_MOUSE,3,-0.344722807,0.344722807,26.99069652,1.269906965,0.246586583
26m / y,Q8BGU5,Ccny,Cyclin-Y,CCNY_MOUSE,2,-0.290119231,0.290119231,22.27413263,1.222741326,0.246600922
26m / y,Q80U49,Cep170b,Centrosomal protein of 170 kDa protein B,C170B_MOUSE,6,-0.546130419,0.546130419,46.01640026,1.460164003,0.246703987
26m / y,Q8VDQ9,Kri1,Protein KRI1 homolog,KRI1_MOUSE,5,-0.560211241,0.560211241,47.44850975,1.474485097,0.246703987
26m / y,Q91VM5,Rbmxl1,"RNA binding motif protein, X-linked-like-1",RMXL1_MOUSE,10,0.262014121,0.262014121,-16.60771185,0.833922882,0.246703987
26m / y,P0DN34,Ndufb1,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,NDUB1_MOUSE,1,0.148189411,0.148189411,-9.761775354,0.902382246,0.246987477
26m / y,Q9D975,Srxn1,Sulfiredoxin-1,SRXN1_MOUSE,4,0.466714293,0.466714293,-27.63892694,0.723610731,0.247051723
26m / y,Q9Z0N2,Eif2s3y,"Eukaryotic translation initiation factor 2 subunit 3, Y-linked",IF2H_MOUSE,22,0.091834202,0.091834202,-6.167097492,0.938329025,0.247085377
26m / y,Q9QX60,Dguok,"Deoxyguanosine kinase, mitochondrial",DGUOK_MOUSE,5,0.239265144,0.239265144,-15.28232767,0.847176723,0.247345171
26m / y,Q8K409,Polb,DNA polymerase beta,DPOLB_MOUSE,3,-0.190683469,0.190683469,14.13042747,1.141304275,0.247505831
26m / y,Q6NXI6,Rprd2,Regulation of nuclear pre-mRNA domain-containing protein 2,RPRD2_MOUSE,14,0.149685115,0.149685115,-9.855280727,0.901447193,0.24765078
26m / y,P63166,Sumo1,Small ubiquitin-related modifier 1,SUMO1_MOUSE,5,-0.107108168,0.107108168,7.706712795,1.077067128,0.247684314
26m / y,Q9CZ13,Uqcrc1,"Cytochrome b-c1 complex subunit 1, mitochondrial",QCR1_MOUSE,31,0.081642702,0.081642702,-5.501895402,0.944981046,0.247684314
26m / y,Q9R0Q9,Mpdu1,Mannose-P-dolichol utilization defect 1 protein,MPU1_MOUSE,2,-0.501599729,0.501599729,41.57825796,1.41578258,0.247684314
26m / y,Q9CPW7,Zmat2,Zinc finger matrin-type protein 2,ZMAT2_MOUSE,4,-0.189092755,0.189092755,14.00465675,1.140046567,0.247694506
26m / y,P62631,Eef1a2,Elongation factor 1-alpha 2,EF1A2_MOUSE,15,-0.143465057,0.143465057,10.45548463,1.104554846,0.24770254
26m / y,Q922Q4,Pycr2,Pyrroline-5-carboxylate reductase 2,P5CR2_MOUSE,16,-0.085807808,0.085807808,6.12818182,1.061281818,0.247859104
26m / y,Q9JM62,Reep6,Receptor expression-enhancing protein 6,REEP6_MOUSE,3,-0.187446937,0.187446937,13.87467503,1.13874675,0.248058398
26m / y,Q8BTZ4,Anapc5,Anaphase-promoting complex subunit 5,APC5_MOUSE,2,0.650938034,0.650938034,-36.31339086,0.636866091,0.248172904
26m / y,Q8BSP2,Ncaph2,Condensin-2 complex subunit H2,CNDH2_MOUSE,4,-0.603828847,0.603828847,51.97445524,1.519744552,0.248252038
26m / y,P13707,Gpd1,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",GPDA_MOUSE,27,0.09030053,0.09030053,-6.067294394,0.939327056,0.248275659
26m / y,P70419,Galnt3,Polypeptide N-acetylgalactosaminyltransferase 3,GALT3_MOUSE,21,-0.090504736,0.090504736,6.474262404,1.064742624,0.248349904
26m / y,Q8K3H0,Appl1,DCC-interacting protein 13-alpha,DP13A_MOUSE,6,-0.36684978,0.36684978,28.95339716,1.289533972,0.248394214
26m / y,Q8C166,Cpne1,Copine-1,CPNE1_MOUSE,6,-0.122393407,0.122393407,8.853923377,1.088539234,0.248544222
26m / y,Q91XE4,Acy3,N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming),ACY3_MOUSE,6,0.190064222,0.190064222,-12.34333,0.8765667,0.24857039
26m / y,Q9JI75,Nqo2,Ribosyldihydronicotinamide dehydrogenase [quinone],NQO2_MOUSE,7,0.087148502,0.087148502,-5.861844068,0.941381559,0.248596172
26m / y,P53568,Cebpg,CCAAT/enhancer-binding protein gamma,CEBPG_MOUSE,1,-0.361161023,0.361161023,28.44591632,1.284459163,0.248615453
26m / y,P07607,Tyms,Thymidylate synthase,TYSY_MOUSE,10,0.134808555,0.134808555,-8.920931306,0.910790687,0.248660794
26m / y,Q3UM29,Cog7,Conserved oligomeric Golgi complex subunit 7,COG7_MOUSE,14,0.185486928,0.185486928,-12.06477666,0.879352233,0.24887132
26m / y,P14069,S100a6,Protein S100-A6,S10A6_MOUSE,4,0.347668201,0.347668201,-21.41467691,0.785853231,0.248977684
26m / y,Q6KAR6,Exoc3,Exocyst complex component 3,EXOC3_MOUSE,4,0.171477571,0.171477571,-11.20671826,0.887932817,0.249048741
26m / y,O35350,Capn1,Calpain-1 catalytic subunit,CAN1_MOUSE,32,0.056350861,0.056350861,-3.830645585,0.961693544,0.249140565
26m / y,P00158,Mt-Cyb,Cytochrome b,CYB_MOUSE,1,-0.125295103,0.125295103,9.073081833,1.090730818,0.249349762
26m / y,O88622,Parg,Poly(ADP-ribose) glycohydrolase,PARG_MOUSE,2,0.351044148,0.351044148,-21.59835381,0.784016462,0.249390487
26m / y,P97765,Wbp2,WW domain-binding protein 2,WBP2_MOUSE,6,0.161356956,0.161356956,-10.58163671,0.894183633,0.249390487
26m / y,Q9ESU6,Brd4,Bromodomain-containing protein 4,BRD4_MOUSE,7,-0.192522064,0.192522064,14.27596992,1.142759699,0.249483817
26m / y,Q9D0B5,Tstd3,Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 3,TSTD3_MOUSE,3,-0.448084295,0.448084295,36.42275426,1.364227543,0.249645894
26m / y,Q76KJ5,Cd3eap,DNA-directed RNA polymerase I subunit RPA34,RPA34_MOUSE,7,-0.221513703,0.221513703,16.59562887,1.165956289,0.250113396
26m / y,Q9ERI2,Rab27a,Ras-related protein Rab-27A,RB27A_MOUSE,5,0.139871135,0.139871135,-9.239977949,0.907600221,0.250320062
26m / y,Q80UU2,Rpp38,Ribonuclease P protein subunit p38,RPP38_MOUSE,4,-0.201314747,0.201314747,14.97456563,1.149745656,0.250352295
26m / y,P24270,Cat,Catalase,CATA_MOUSE,40,0.08997979,0.08997979,-6.046408948,0.939535911,0.250521685
26m / y,Q8BYH7,Tbc1d17,TBC1 domain family member 17,TBC17_MOUSE,2,-0.507527769,0.507527769,42.16120041,1.421612004,0.250521685
26m / y,Q8CFQ3,Aqr,Intron-binding protein aquarius,AQR_MOUSE,23,0.090423509,0.090423509,-6.075301135,0.939246989,0.250521685
26m / y,Q8CJ00,Noxa1,NADPH oxidase activator 1,NOXA1_MOUSE,2,0.712726414,0.712726414,-38.98340469,0.610165953,0.250521685
26m / y,Q9CXT8,Pmpcb,Mitochondrial-processing peptidase subunit beta,MPPB_MOUSE,23,0.058461547,0.058461547,-3.971240034,0.9602876,0.250544303
26m / y,Q8C5L7,Rbm34,RNA-binding protein 34,RBM34_MOUSE,5,-0.449834257,0.449834257,36.58833295,1.36588333,0.250561657
26m / y,Q3UGC7,Eif3j1,Eukaryotic translation initiation factor 3 subunit J-A,EI3JA_MOUSE,1,-0.447338909,0.447338909,36.35228799,1.36352288,0.250629126
26m / y,Q91YR9,Ptgr1,Prostaglandin reductase 1,PTGR1_MOUSE,15,0.08574637,0.08574637,-5.770308227,0.942296918,0.250857663
26m / y,P09055,Itgb1,Integrin beta-1,ITB1_MOUSE,33,0.072318815,0.072318815,-4.889192799,0.951108072,0.251280082
26m / y,Q9CPV5,Pmf1,Polyamine-modulated factor 1,PMF1_MOUSE,2,0.443458378,0.443458378,-26.46303085,0.735369691,0.251334078
26m / y,P47857,Pfkm,"ATP-dependent 6-phosphofructokinase, muscle type",PFKAM_MOUSE,2,0.263679326,0.263679326,-16.70391037,0.832960896,0.25143521
26m / y,Q05144,Rac2,Ras-related C3 botulinum toxin substrate 2,RAC2_MOUSE,4,0.222235933,0.222235933,-14.2764164,0.857235836,0.25143521
26m / y,P62488,Polr2g,DNA-directed RNA polymerase II subunit RPB7,RPB7_MOUSE,7,0.13589102,0.13589102,-8.989242992,0.91010757,0.251834363
26m / y,Q8CA72,Gan,Gigaxonin,GAN_MOUSE,1,0.925274253,0.925274253,-47.34195932,0.526580407,0.251834363
26m / y,Q9QZH6,Ecsit,"Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial",ECSIT_MOUSE,13,-0.077992238,0.077992238,5.554803863,1.055548039,0.251939719
26m / y,Q60596,Xrcc1,DNA repair protein XRCC1,XRCC1_MOUSE,5,0.32963419,0.32963419,-20.42617741,0.795738226,0.252082599
26m / y,Q9JHP7,Kdelc1,KDEL motif-containing protein 1,KDEL1_MOUSE,1,-0.221060932,0.221060932,16.55904254,1.165590425,0.252082599
26m / y,Q8VCM5,Mul1,Mitochondrial ubiquitin ligase activator of NFKB 1,MUL1_MOUSE,6,0.167134389,0.167134389,-10.9390065,0.890609935,0.252114016
26m / y,Q9D6K5,Synj2bp,Synaptojanin-2-binding protein,SYJ2B_MOUSE,7,0.25199163,0.25199163,-16.0263635,0.839736365,0.252164358
26m / y,Q01341,Adcy6,Adenylate cyclase type 6,ADCY6_MOUSE,9,-0.138685644,0.138685644,10.09016908,1.100901691,0.252340654
26m / y,P47811,Mapk14,Mitogen-activated protein kinase 14,MK14_MOUSE,6,-0.146038696,0.146038696,10.65270321,1.106527032,0.252346606
26m / y,Q8R326,Pspc1,Paraspeckle component 1,PSPC1_MOUSE,13,0.169819996,0.169819996,-11.10464115,0.888953588,0.252540341
26m / y,Q8CIM8,Ints4,Integrator complex subunit 4,INT4_MOUSE,12,0.310910463,0.310910463,-19.38671398,0.80613286,0.252610101
26m / y,P49282,Slc11a2,Natural resistance-associated macrophage protein 2,NRAM2_MOUSE,2,-0.363357037,0.363357037,28.64158055,1.286415805,0.252906218
26m / y,Q6NZB0,Dnajc8,DnaJ homolog subfamily C member 8,DNJC8_MOUSE,16,-0.100507021,0.100507021,7.215019295,1.072150193,0.252906218
26m / y,Q8BFQ8,Pddc1,Parkinson disease 7 domain-containing protein 1,PDDC1_MOUSE,2,0.334685951,0.334685951,-20.70432699,0.79295673,0.252910884
26m / y,Q91ZU6,Dst,Dystonin,DYST_MOUSE,2,-0.221261606,0.221261606,16.57525663,1.165752566,0.253005761
26m / y,Q9EST4,Psmg2,Proteasome assembly chaperone 2,PSMG2_MOUSE,7,-0.132219672,0.132219672,9.597863311,1.095978633,0.253005761
26m / y,Q569Z6,Thrap3,Thyroid hormone receptor-associated protein 3,TR150_MOUSE,41,0.074628562,0.074628562,-5.041342864,0.949586571,0.253183416
26m / y,P22907,Hmbs,Porphobilinogen deaminase,HEM3_MOUSE,11,-0.077979676,0.077979676,5.553884792,1.055538848,0.253263385
26m / y,Q923D5,Wbp11,WW domain-binding protein 11,WBP11_MOUSE,17,-0.104343235,0.104343235,7.500489977,1.0750049,0.253283683
26m / y,Q6P9Q6,Fkbp15,FK506-binding protein 15,FKB15_MOUSE,9,0.172454506,0.172454506,-11.26682515,0.887331749,0.253481228
26m / y,Q9DC48,Cdc40,Pre-mRNA-processing factor 17,PRP17_MOUSE,17,-0.075713426,0.075713426,5.388206142,1.053882061,0.253583628
26m / y,Q7TSZ8,Nacc1,Nucleus accumbens-associated protein 1,NACC1_MOUSE,4,-0.248608544,0.248608544,18.80606973,1.188060697,0.253706669
26m / y,Q9QXA6,Slc7a9,"b(0,+)-type amino acid transporter 1",BAT1_MOUSE,1,0.243729308,0.243729308,-15.54406634,0.844559337,0.253788693
26m / y,P30415,Nktr,NK-tumor recognition protein,NKTR_MOUSE,3,0.688831329,0.688831329,-37.96438273,0.620356173,0.253847471
26m / y,Q9Z108,Stau1,Double-stranded RNA-binding protein Staufen homolog 1,STAU1_MOUSE,7,-0.243617818,0.243617818,18.39579297,1.18395793,0.253847471
26m / y,Q505F5,Lrrc47,Leucine-rich repeat-containing protein 47,LRC47_MOUSE,20,0.067804895,0.067804895,-4.591143082,0.954088569,0.254046274
26m / y,Q9Z1F9,Uba2,SUMO-activating enzyme subunit 2,SAE2_MOUSE,29,-0.076958492,0.076958492,5.479196934,1.054791969,0.254093616
26m / y,P51658,Hsd17b2,Estradiol 17-beta-dehydrogenase 2,DHB2_MOUSE,9,-0.187239751,0.187239751,13.85832264,1.138583226,0.254292347
26m / y,P56812,Pdcd5,Programmed cell death protein 5,PDCD5_MOUSE,7,0.096517913,0.096517913,-6.471232133,0.935287679,0.254292347
26m / y,P61087,Ube2k,Ubiquitin-conjugating enzyme E2 K,UBE2K_MOUSE,11,-0.104061402,0.104061402,7.479491611,1.074794916,0.254292347
26m / y,Q6R5N8,Tlr13,Toll-like receptor 13,TLR13_MOUSE,2,-0.192361429,0.192361429,14.26324675,1.142632468,0.254305878
26m / y,Q3V0C5,Usp48,Ubiquitin carboxyl-terminal hydrolase 48,UBP48_MOUSE,6,-0.407081097,0.407081097,32.60002959,1.326000296,0.254309971
26m / y,P97478,Coq7,"5-demethoxyubiquinone hydroxylase, mitochondrial",COQ7_MOUSE,8,0.105982959,0.105982959,-7.082835069,0.929171649,0.254387716
26m / y,P52432,Polr1c,DNA-directed RNA polymerases I and III subunit RPAC1,RPAC1_MOUSE,6,-0.115981273,0.115981273,8.371189982,1.0837119,0.254469725
26m / y,Q8K0L2,Entpd8,Ectonucleoside triphosphate diphosphohydrolase 8,ENTP8_MOUSE,3,1.806372881,1.806372881,-71.40911626,0.285908837,0.254469725
26m / y,Q8R3U1,Pla2g16,HRAS-like suppressor 3,HRSL3_MOUSE,4,0.47221604,0.47221604,-27.91435188,0.720856481,0.254529415
26m / y,Q8BHT6,B3glct,"Beta-1,3-glucosyltransferase",B3GLT_MOUSE,11,0.293014288,0.293014288,-18.38050372,0.816194963,0.254547832
26m / y,P63139,Nfyb,Nuclear transcription factor Y subunit beta,NFYB_MOUSE,1,-0.22597757,0.22597757,16.95694801,1.16956948,0.254725279
26m / y,Q62348,Tsn,Translin,TSN_MOUSE,7,0.268380165,0.268380165,-16.97487845,0.830251215,0.254817494
26m / y,Q6PGL7,Fam21,WASH complex subunit FAM21,FAM21_MOUSE,5,0.603933871,0.603933871,-34.20425792,0.657957421,0.254830125
26m / y,Q8BYC6,Taok3,Serine/threonine-protein kinase TAO3,TAOK3_MOUSE,27,0.115164086,0.115164086,-7.672270502,0.923277295,0.25502115
26m / y,Q921L5,Cog2,Conserved oligomeric Golgi complex subunit 2,COG2_MOUSE,6,0.224576741,0.224576741,-14.41539226,0.855846077,0.25502115
26m / y,Q8BH57,Wdr48,WD repeat-containing protein 48,WDR48_MOUSE,15,0.130263731,0.130263731,-8.633558684,0.913664413,0.255047241
26m / y,Q8C2K1,Def6,Differentially expressed in FDCP 6,DEFI6_MOUSE,2,-0.411863863,0.411863863,33.04034948,1.330403495,0.255047241
26m / y,Q9DC29,Abcb6,"ATP-binding cassette sub-family B member 6, mitochondrial",ABCB6_MOUSE,7,0.133965731,0.133965731,-8.867707234,0.911322928,0.255047241
26m / y,Q08509,Eps8,Epidermal growth factor receptor kinase substrate 8,EPS8_MOUSE,37,0.093242675,0.093242675,-6.258659868,0.937413401,0.255293077
26m / y,P31001,Des,Desmin,DESM_MOUSE,30,0.083394185,0.083394185,-5.616549811,0.943834502,0.255429638
26m / y,Q64511,Top2b,DNA topoisomerase 2-beta,TOP2B_MOUSE,52,-0.069103591,0.069103591,4.906465181,1.049064652,0.255429638
26m / y,Q8R105,Vps37c,Vacuolar protein sorting-associated protein 37C,VP37C_MOUSE,4,0.323302001,0.323302001,-20.07614925,0.799238507,0.255429638
26m / y,Q8CHT1,Ngef,Ephexin-1,NGEF_MOUSE,5,0.203156084,0.203156084,-13.13517982,0.868648202,0.256115739
26m / y,Q921M4,Golga2,Golgin subfamily A member 2,GOGA2_MOUSE,35,0.054234065,0.054234065,-3.689437443,0.963105626,0.256115739
26m / y,P21956,Mfge8,Lactadherin,MFGM_MOUSE,2,-0.165693521,0.165693521,12.17051661,1.121705166,0.256246658
26m / y,E9Q5F9,Setd2,Histone-lysine N-methyltransferase SETD2,SETD2_MOUSE,9,-0.236742109,0.236742109,17.83287552,1.178328755,0.25677595
26m / y,Q6P4T2,Snrnp200,U5 small nuclear ribonucleoprotein 200 kDa helicase,U520_MOUSE,108,0.034157094,0.034157094,-2.339781806,0.976602182,0.256859843
26m / y,Q6PJN8,Dalrd3,DALR anticodon-binding domain-containing protein 3,DALD3_MOUSE,2,0.561243951,0.561243951,-32.22824444,0.677717556,0.256859843
26m / y,Q8VEK3,Hnrnpu,Heterogeneous nuclear ribonucleoprotein U,HNRPU_MOUSE,59,-0.064417019,0.064417019,4.566231137,1.045662311,0.256859843
26m / y,Q99J09,Wdr77,Methylosome protein 50,MEP50_MOUSE,9,-0.106870659,0.106870659,7.688982593,1.076889826,0.256987966
26m / y,P70335,Rock1,Rho-associated protein kinase 1,ROCK1_MOUSE,23,-0.138526201,0.138526201,10.07800291,1.100780029,0.257291334
26m / y,Q8BHE8,NaN,"Uncharacterized protein C2orf47 homolog, mitochondrial",CB047_MOUSE,2,0.34215939,0.34215939,-21.1140318,0.788859682,0.257524289
